gpsfilename;frame;lat;lon;frame_del;min;max;thickness
_204_ 10.04.2016 13_37_41.gps;59872;53.37284667;108.7550767;59872;2.83;12.13;83
_204_ 10.04.2016 13_37_41.gps;59959;53.37294667;108.7550967;59959;2.83;12;82
_204_ 10.04.2016 13_37_41.gps;60002;53.37304833;108.7551117;60002;2.5;12.27;87
_204_ 10.04.2016 13_37_41.gps;60048;53.37315167;108.755115;60048;2.5;12.02;85
_204_ 10.04.2016 13_37_41.gps;60091;53.37324667;108.7551033;60091;2.47;12.16;87
_204_ 10.04.2016 13_37_41.gps;60134;53.373345;108.7551033;60134;3.02;12.16;82
_204_ 10.04.2016 13_37_41.gps;60222;53.37344333;108.7551067;60222;2.83;12.22;84
_204_ 10.04.2016 13_37_41.gps;60265;53.37354;108.755105;60265;2.38;12.13;87
_204_ 10.04.2016 13_37_41.gps;60309;53.37364;108.7550983;60309;2.66;12.13;85
_204_ 10.04.2016 13_37_41.gps;60352;53.37373667;108.7550867;60352;2.8;10.75;71
_204_ 10.04.2016 13_37_41.gps;60402;53.37383;108.75507;60402;2.83;9.97;64
_204_ 10.04.2016 13_37_41.gps;60491;53.37392333;108.755045;60491;2.83;12.16;83
_204_ 10.04.2016 13_37_41.gps;60534;53.374015;108.7550083;60534;2.8;12.16;84
_204_ 10.04.2016 13_37_41.gps;60577;53.374105;108.7549733;60577;2.44;12.19;87
_204_ 10.04.2016 13_37_41.gps;60621;53.37419333;108.7549383;60621;2.91;12.3;84
_204_ 10.04.2016 13_37_41.gps;60670;53.37427833;108.75489;60670;2.38;11.97;86
_204_ 10.04.2016 13_37_41.gps;60759;53.37436333;108.7548383;60759;2.97;12.3;83
_204_ 10.04.2016 13_37_41.gps;60803;53.374445;108.754785;60803;2.91;12.33;84
_204_ 10.04.2016 13_37_41.gps;60846;53.374525;108.7547283;60846;3;12.38;84
_204_ 10.04.2016 13_37_41.gps;60888;53.37460333;108.7546667;60888;2.91;12.47;86
_204_ 10.04.2016 13_37_41.gps;60940;53.374685;108.754595;60940;2.88;12.16;83
_204_ 10.04.2016 13_37_41.gps;61029;53.37476667;108.7545183;61029;2.88;12.08;82
_204_ 10.04.2016 13_37_41.gps;61072;53.374845;108.75444;61072;2.86;12.3;84
_204_ 10.04.2016 13_37_41.gps;61117;53.374925;108.7543633;61117;2.83;11.75;80
_204_ 10.04.2016 13_37_41.gps;61161;53.37500333;108.7542867;61161;2.8;10.5;69
_204_ 10.04.2016 13_37_41.gps;61206;53.37508;108.7542067;61206;2.8;11.83;81
_204_ 10.04.2016 13_37_41.gps;61295;53.37515833;108.7541367;61295;2.33;11.25;80
_204_ 10.04.2016 13_37_41.gps;61338;53.37524667;108.7540583;61338;2.33;10.77;75
_204_ 10.04.2016 13_37_41.gps;61384;53.375335;108.753985;61384;2.58;10.8;73
_204_ 10.04.2016 13_37_41.gps;61428;53.37542167;108.7539217;61428;2.33;9.8;67
_204_ 10.04.2016 13_37_41.gps;61471;53.375505;108.7538667;61471;2.3;11.02;78
_204_ 10.04.2016 13_37_41.gps;61560;53.37559;108.7538133;61560;2.38;11.3;80
_204_ 10.04.2016 13_37_41.gps;61606;53.37567667;108.753765;61606;2.33;10.63;74
_204_ 10.04.2016 13_37_41.gps;61648;53.375765;108.75372;61648;2.55;11.41;79
_204_ 10.04.2016 13_37_41.gps;61691;53.37585333;108.7536883;61691;2.83;11.94;81
_204_ 10.04.2016 13_37_41.gps;61735;53.37594667;108.7536583;61735;2.8;12.02;82
_204_ 10.04.2016 13_37_41.gps;61823;53.37604167;108.7536267;61823;2.58;12.19;86
_204_ 10.04.2016 13_37_41.gps;61868;53.376135;108.7536033;61868;2.88;12.41;85
_204_ 10.04.2016 13_37_41.gps;61913;53.37622667;108.7535783;61913;2.83;11.91;81
_204_ 10.04.2016 13_37_41.gps;61957;53.37632;108.7535467;61957;2.83;11.5;78
_204_ 10.04.2016 13_37_41.gps;62005;53.376415;108.7535067;62005;2.83;11.02;73
_204_ 10.04.2016 13_37_41.gps;62097;53.37651167;108.753465;62097;2.88;10.08;64
_204_ 10.04.2016 13_37_41.gps;62139;53.37660833;108.753425;62139;2.83;11.27;75
_204_ 10.04.2016 13_37_41.gps;62182;53.37670667;108.7533817;62182;2.97;12.52;85
_204_ 10.04.2016 13_37_41.gps;62225;53.37680667;108.7533367;62225;2.83;12.66;88
_204_ 10.04.2016 13_37_41.gps;62273;53.37690333;108.75329;62273;2.94;12.55;86
_204_ 10.04.2016 13_37_41.gps;62367;53.37700167;108.753245;62367;2.88;12.8;89
_204_ 10.04.2016 13_37_41.gps;62409;53.3771;108.753195;62409;2.83;12.55;87
_204_ 10.04.2016 13_37_41.gps;62452;53.37719833;108.7531467;62452;3.05;12.63;86
_204_ 10.04.2016 13_37_41.gps;62497;53.37729333;108.7531;62497;3.02;12.75;87
_204_ 10.04.2016 13_37_41.gps;62541;53.37739333;108.753055;62541;2.86;12.66;88
_204_ 10.04.2016 13_37_41.gps;62631;53.377495;108.753015;62631;2.91;13.08;91
_204_ 10.04.2016 13_37_41.gps;62674;53.37759833;108.7529717;62674;2.91;12.94;90
_204_ 10.04.2016 13_37_41.gps;62716;53.37770333;108.7529333;62716;2.91;12.97;90
_204_ 10.04.2016 13_37_41.gps;62761;53.37780833;108.7528933;62761;2.86;12.8;89
_204_ 10.04.2016 13_37_41.gps;62804;53.37791;108.752855;62804;2.86;12.58;87
_204_ 10.04.2016 13_37_41.gps;62892;53.37801167;108.7528183;62892;3;12.52;85
_204_ 10.04.2016 13_37_41.gps;62934;53.37811667;108.7527867;62934;2.94;12.5;86
_204_ 10.04.2016 13_37_41.gps;62979;53.37822;108.7527567;62979;2.91;12.25;84
_204_ 10.04.2016 13_37_41.gps;63025;53.378325;108.75273;63025;2.88;12.5;86
_204_ 10.04.2016 13_37_41.gps;63068;53.37843167;108.7527017;63068;2.86;12.33;85
_204_ 10.04.2016 13_37_41.gps;63157;53.37854167;108.7526683;63157;2.88;12.41;85
_204_ 10.04.2016 13_37_41.gps;63201;53.37864833;108.7526367;63201;2.86;12.27;84
_204_ 10.04.2016 13_37_41.gps;63246;53.37875667;108.7526017;63246;2.88;12.27;84
_204_ 10.04.2016 13_37_41.gps;63288;53.37886333;108.7525717;63288;2.75;12.66;89
_204_ 10.04.2016 13_37_41.gps;63331;53.37896833;108.7525467;63331;2.86;12.38;85
_204_ 10.04.2016 13_37_41.gps;63421;53.37907333;108.7525233;63421;3;12.75;87
_204_ 10.04.2016 13_37_41.gps;63466;53.37918;108.7524933;63466;2.91;12.36;85
_204_ 10.04.2016 13_37_41.gps;63510;53.379285;108.752465;63510;2.94;12.3;84
_204_ 10.04.2016 13_37_41.gps;63553;53.37939;108.7524317;63553;2.91;12.25;84
_204_ 10.04.2016 13_37_41.gps;63595;53.37949667;108.7524033;63595;2.97;12.16;82
_204_ 10.04.2016 13_37_41.gps;63687;53.379605;108.7523733;63687;2.91;12.08;82
_204_ 10.04.2016 13_37_41.gps;63731;53.37971167;108.7523383;63731;2.91;12.58;87
_204_ 10.04.2016 13_37_41.gps;63776;53.37982;108.7523033;63776;2.97;12.55;86
_204_ 10.04.2016 13_37_41.gps;63822;53.37992667;108.7522633;63822;2.94;12.44;85
_204_ 10.04.2016 13_37_41.gps;63873;53.38003333;108.7522167;63873;2.91;12.13;82
_204_ 10.04.2016 13_37_41.gps;63962;53.38013667;108.752175;63962;2.97;12.72;87
_204_ 10.04.2016 13_37_41.gps;64007;53.38024167;108.7521317;64007;2.94;12.22;83
_204_ 10.04.2016 13_37_41.gps;64051;53.380345;108.752085;64051;3;12.44;84
_204_ 10.04.2016 13_37_41.gps;64096;53.38045167;108.7520367;64096;2.91;12.52;86
_204_ 10.04.2016 13_37_41.gps;64140;53.38056;108.7519867;64140;2.94;12.41;85
_204_ 10.04.2016 13_37_41.gps;64229;53.380665;108.7519333;64229;2.97;12.02;81
_204_ 10.04.2016 13_37_41.gps;64273;53.38077167;108.7518817;64273;3;12.25;83
_204_ 10.04.2016 13_37_41.gps;64319;53.38087333;108.75182;64319;3;12.47;85
_204_ 10.04.2016 13_37_41.gps;64363;53.380975;108.7517567;64363;3.02;12.52;85
_204_ 10.04.2016 13_37_41.gps;64421;53.381075;108.751685;64421;2.97;12.8;88
_204_ 10.04.2016 13_37_41.gps;64510;53.38117;108.751605;64510;3;12.36;84
_204_ 10.04.2016 13_37_41.gps;64555;53.38126167;108.7515233;64555;3;12.05;81
_204_ 10.04.2016 13_37_41.gps;64600;53.38135;108.7514433;64600;2.97;12.16;82
_204_ 10.04.2016 13_37_41.gps;64646;53.38143667;108.7513533;64646;3.02;11.75;78
_204_ 10.04.2016 13_37_41.gps;64691;53.38151833;108.7512617;64691;3.02;11.05;72
_204_ 10.04.2016 13_37_41.gps;64785;53.38159833;108.7511633;64785;3;11.36;75
_204_ 10.04.2016 13_37_41.gps;64831;53.381675;108.7510717;64831;3.02;12.27;83
_204_ 10.04.2016 13_37_41.gps;64875;53.38174833;108.750975;64875;3;12.52;85
_204_ 10.04.2016 13_37_41.gps;64917;53.38181833;108.75087;64917;3.02;12.11;81
_204_ 10.04.2016 13_37_41.gps;64961;53.38188;108.7507533;64961;3;10.86;70
_204_ 10.04.2016 13_37_41.gps;65049;53.38194333;108.7506383;65049;3.02;10.86;70
_204_ 10.04.2016 13_37_41.gps;65094;53.38200333;108.7505233;65094;3.05;11.52;76
_204_ 10.04.2016 13_37_41.gps;65140;53.38205833;108.7504083;65140;2.94;12.3;84
_204_ 10.04.2016 13_37_41.gps;65183;53.38211167;108.7502867;65183;3.02;12.36;84
_204_ 10.04.2016 13_37_41.gps;65228;53.38216333;108.7501583;65228;3.05;12.58;85
_206_ 10.04.2016 14_06_32.gps;27;53.3972;108.6895783;27;2.86;10.16;65
_206_ 10.04.2016 14_06_32.gps;73;53.3972;108.6895783;73;3;10.11;63
_206_ 10.04.2016 14_06_32.gps;118;53.3972;108.6895783;118;2.94;10.3;66
_206_ 10.04.2016 14_06_32.gps;163;53.39718167;108.6895467;163;2.94;10.33;66
_206_ 10.04.2016 14_06_32.gps;218;53.39718;108.68956;218;2.86;10.16;65
_206_ 10.04.2016 14_06_32.gps;305;53.397175;108.68958;305;2.83;10.13;65
_206_ 10.04.2016 14_06_32.gps;351;53.39717167;108.6896033;351;2.88;10.13;65
_206_ 10.04.2016 14_06_32.gps;396;53.39717;108.6896333;396;3.02;10.55;67
_206_ 10.04.2016 14_06_32.gps;442;53.39716667;108.6896867;442;3.02;10.41;66
_206_ 10.04.2016 14_06_32.gps;493;53.39715667;108.6897333;493;2.91;10.3;66
_206_ 10.04.2016 14_06_32.gps;583;53.39714833;108.6897833;583;2.91;10.16;65
_206_ 10.04.2016 14_06_32.gps;626;53.39714;108.6898383;626;2.83;10.19;66
_206_ 10.04.2016 14_06_32.gps;668;53.39713167;108.6898983;668;2.91;10.27;66
_206_ 10.04.2016 14_06_32.gps;710;53.39712;108.6899617;710;2.94;10.3;66
_206_ 10.04.2016 14_06_32.gps;755;53.39710667;108.690035;755;2.94;10.27;65
_206_ 10.04.2016 14_06_32.gps;843;53.39709333;108.6901133;843;2.83;10.22;66
_206_ 10.04.2016 14_06_32.gps;886;53.39708;108.690195;886;3;10.27;65
_206_ 10.04.2016 14_06_32.gps;930;53.39705833;108.6902883;930;2.97;10.3;65
_206_ 10.04.2016 14_06_32.gps;971;53.39703833;108.6903783;971;2.91;10.3;66
_206_ 10.04.2016 14_06_32.gps;1016;53.39701833;108.6904683;1016;2.75;10.41;68
_206_ 10.04.2016 14_06_32.gps;1093;53.39699333;108.6905683;1093;2.77;10.61;70
_206_ 10.04.2016 14_06_32.gps;1129;53.39696667;108.6906683;1129;2.88;10.44;68
_206_ 10.04.2016 14_06_32.gps;1171;53.39693833;108.6907667;1171;2.88;10.25;66
_206_ 10.04.2016 14_06_32.gps;1216;53.396905;108.6908733;1216;2.83;10.16;65
_206_ 10.04.2016 14_06_32.gps;1260;53.396875;108.69097;1260;2.86;10.3;66
_206_ 10.04.2016 14_06_32.gps;1347;53.39684167;108.691075;1347;2.97;10.63;68
_206_ 10.04.2016 14_06_32.gps;1391;53.39680333;108.6911817;1391;2.8;10.25;67
_206_ 10.04.2016 14_06_32.gps;1437;53.39676333;108.6912883;1437;2.88;10.61;69
_206_ 10.04.2016 14_06_32.gps;1481;53.39672167;108.6913967;1481;2.86;10.47;68
_206_ 10.04.2016 14_06_32.gps;1535;53.39668167;108.6915067;1535;2.88;10.25;66
_206_ 10.04.2016 14_06_32.gps;1619;53.39664333;108.6916167;1619;2.86;10.38;67
_206_ 10.04.2016 14_06_32.gps;1666;53.39660167;108.6917333;1666;2.91;10.19;65
_206_ 10.04.2016 14_06_32.gps;1712;53.39655833;108.691855;1712;2.94;10.38;66
_206_ 10.04.2016 14_06_32.gps;1755;53.39651667;108.6919767;1755;2.86;10.3;66
_206_ 10.04.2016 14_06_32.gps;1803;53.39647667;108.6921033;1803;2.97;10.38;66
_206_ 10.04.2016 14_06_32.gps;1891;53.39643833;108.6922233;1891;2.94;10.66;69
_206_ 10.04.2016 14_06_32.gps;1936;53.39639833;108.69235;1936;2.97;10.36;66
_206_ 10.04.2016 14_06_32.gps;1980;53.39635833;108.6924833;1980;2.94;10.44;67
_206_ 10.04.2016 14_06_32.gps;2024;53.39632;108.6926183;2024;2.86;10.88;72
_206_ 10.04.2016 14_06_32.gps;2076;53.396285;108.692755;2076;2.88;10.75;70
_206_ 10.04.2016 14_06_32.gps;2166;53.39625;108.6928933;2166;2.83;10.3;67
_206_ 10.04.2016 14_06_32.gps;2210;53.396215;108.693035;2210;2.91;9.97;63
_206_ 10.04.2016 14_06_32.gps;2253;53.39618167;108.6931767;2253;2.8;10.22;66
_206_ 10.04.2016 14_06_32.gps;2295;53.39615;108.6933217;2295;3;10.61;68
_206_ 10.04.2016 14_06_32.gps;2341;53.396115;108.69347;2341;2.86;10.25;66
_206_ 10.04.2016 14_06_32.gps;2427;53.39608;108.693615;2427;2.94;10.55;68
_206_ 10.04.2016 14_06_32.gps;2470;53.396045;108.693765;2470;2.91;10.63;69
_206_ 10.04.2016 14_06_32.gps;2513;53.39600833;108.693915;2513;2.8;10.58;70
_206_ 10.04.2016 14_06_32.gps;2558;53.39597;108.6940683;2558;2.94;10.47;67
_206_ 10.04.2016 14_06_32.gps;2603;53.39593;108.6942167;2603;2.94;10.97;72
_206_ 10.04.2016 14_06_32.gps;2692;53.39588667;108.6943667;2692;2.66;10.72;72
_206_ 10.04.2016 14_06_32.gps;2735;53.39584167;108.69451;2735;2.33;10.22;71
_206_ 10.04.2016 14_06_32.gps;2779;53.39579333;108.6946483;2779;2.88;10.77;71
_206_ 10.04.2016 14_06_32.gps;2825;53.39574833;108.69478;2825;3.05;10.97;71
_206_ 10.04.2016 14_06_32.gps;2875;53.39569833;108.6949167;2875;2.94;10.22;65
_206_ 10.04.2016 14_06_32.gps;2962;53.39564667;108.69505;2962;2.86;10.36;67
_206_ 10.04.2016 14_06_32.gps;3006;53.395595;108.6951783;3006;2.86;10.77;71
_206_ 10.04.2016 14_06_32.gps;3050;53.39554167;108.6953083;3050;2.69;10.72;72
_206_ 10.04.2016 14_06_32.gps;3094;53.395485;108.6954317;3094;2.8;10.38;68
_206_ 10.04.2016 14_06_32.gps;3138;53.39542833;108.6955567;3138;2.36;10.16;70
_206_ 10.04.2016 14_06_32.gps;3222;53.39537;108.6956783;3222;2.91;10.75;70
_206_ 10.04.2016 14_06_32.gps;3266;53.39531167;108.6957983;3266;2.86;10.36;67
_206_ 10.04.2016 14_06_32.gps;3311;53.39525167;108.69592;3311;2.86;10.41;67
_206_ 10.04.2016 14_06_32.gps;3354;53.39518833;108.69604;3354;2.38;10.38;72
_206_ 10.04.2016 14_06_32.gps;3404;53.39512667;108.69616;3404;2.91;10.44;67
_206_ 10.04.2016 14_06_32.gps;3496;53.39506;108.6962767;3496;3;10.61;68
_206_ 10.04.2016 14_06_32.gps;3541;53.394995;108.6963983;3541;2.8;10.13;65
_206_ 10.04.2016 14_06_32.gps;3584;53.39492667;108.69652;3584;2.83;10.44;68
_206_ 10.04.2016 14_06_32.gps;3627;53.39486;108.69664;3627;2.86;10.72;70
_206_ 10.04.2016 14_06_32.gps;3670;53.39479167;108.6967567;3670;2.86;10.36;67
_206_ 10.04.2016 14_06_32.gps;3762;53.39472;108.6968717;3762;2.94;10.47;67
_206_ 10.04.2016 14_06_32.gps;3806;53.39465;108.6969933;3806;2.86;10.75;71
_206_ 10.04.2016 14_06_32.gps;3850;53.39458333;108.6971167;3850;2.83;10.69;70
_206_ 10.04.2016 14_06_32.gps;3894;53.394515;108.6972433;3894;2.88;10.69;70
_206_ 10.04.2016 14_06_32.gps;3943;53.39445;108.6973683;3943;2.86;10.13;65
_206_ 10.04.2016 14_06_32.gps;4034;53.394385;108.6974933;4034;2.61;10.27;68
_206_ 10.04.2016 14_06_32.gps;4076;53.39432;108.6976167;4076;3.02;10.55;67
_206_ 10.04.2016 14_06_32.gps;4118;53.39425667;108.69774;4118;2.94;10.52;68
_206_ 10.04.2016 14_06_32.gps;4163;53.39419167;108.6978617;4163;2.83;10.8;71
_206_ 10.04.2016 14_06_32.gps;4208;53.39412667;108.6979867;4208;2.91;10.72;70
_206_ 10.04.2016 14_06_32.gps;4298;53.39406;108.698115;4298;2.83;10.5;69
_206_ 10.04.2016 14_06_32.gps;4341;53.393995;108.6982467;4341;2.91;10.66;69
_206_ 10.04.2016 14_06_32.gps;4386;53.39393;108.6983767;4386;2.86;10.97;72
_206_ 10.04.2016 14_06_32.gps;4431;53.393865;108.6985083;4431;3;10.83;70
_206_ 10.04.2016 14_06_32.gps;4484;53.3938;108.6986367;4484;2.91;10.77;70
_206_ 10.04.2016 14_06_32.gps;4574;53.39373833;108.6987633;4574;2.88;10.72;70
_206_ 10.04.2016 14_06_32.gps;4617;53.39367667;108.6988967;4617;2.91;10.83;71
_206_ 10.04.2016 14_06_32.gps;4660;53.39361667;108.6990317;4660;2.83;10.27;66
_206_ 10.04.2016 14_06_32.gps;4705;53.39355667;108.6991683;4705;2.88;10.36;67
_206_ 10.04.2016 14_06_32.gps;4749;53.39349833;108.6993083;4749;2.63;10.33;69
_206_ 10.04.2016 14_06_32.gps;4839;53.39343667;108.6994483;4839;2.97;11;72
_206_ 10.04.2016 14_06_32.gps;4882;53.39337833;108.6995917;4882;2.86;10.27;66
_206_ 10.04.2016 14_06_32.gps;4925;53.39331667;108.6997333;4925;3.02;10.69;69
_206_ 10.04.2016 14_06_32.gps;4968;53.393255;108.6998717;4968;2.91;10.66;69
_206_ 10.04.2016 14_06_32.gps;5010;53.39319167;108.7000117;5010;2.86;10.5;68
_206_ 10.04.2016 14_06_32.gps;5101;53.39312833;108.700155;5101;2.97;10.5;67
_206_ 10.04.2016 14_06_32.gps;5144;53.393065;108.7002983;5144;2.88;10.5;68
_206_ 10.04.2016 14_06_32.gps;5186;53.39300167;108.7004383;5186;2.88;10.58;69
_206_ 10.04.2016 14_06_32.gps;5231;53.39294;108.700585;5231;2.91;10.5;68
_206_ 10.04.2016 14_06_32.gps;5276;53.39287667;108.7007317;5276;2.94;10.13;64
_206_ 10.04.2016 14_06_32.gps;5370;53.392815;108.70088;5370;2.88;10.38;67
_206_ 10.04.2016 14_06_32.gps;5412;53.39275333;108.7010233;5412;2.94;10.58;68
_206_ 10.04.2016 14_06_32.gps;5455;53.39269;108.70117;5455;2.88;10.33;67
_206_ 10.04.2016 14_06_32.gps;5500;53.39263;108.70132;5500;2.91;10.52;68
_206_ 10.04.2016 14_06_32.gps;5548;53.392565;108.7014667;5548;2.88;10.63;69
_206_ 10.04.2016 14_06_32.gps;5637;53.39250333;108.7016133;5637;2.86;10.27;66
_206_ 10.04.2016 14_06_32.gps;5681;53.39244167;108.7017617;5681;2.86;10.69;70
_206_ 10.04.2016 14_06_32.gps;5726;53.392375;108.701905;5726;2.86;10.58;69
_206_ 10.04.2016 14_06_32.gps;5770;53.39230667;108.70205;5770;2.88;10.63;69
_206_ 10.04.2016 14_06_32.gps;5818;53.39223667;108.7021933;5818;3;12.05;81
_206_ 10.04.2016 14_06_32.gps;5908;53.39216833;108.7023333;5908;3;10.52;67
_206_ 10.04.2016 14_06_32.gps;5951;53.39210167;108.70247;5951;2.83;10.97;73
_206_ 10.04.2016 14_06_32.gps;5995;53.39204;108.702605;5995;2.86;10.25;66
_206_ 10.04.2016 14_06_32.gps;6038;53.39197667;108.7027383;6038;2.91;10.77;70
_206_ 10.04.2016 14_06_32.gps;6080;53.39191;108.7028683;6080;2.5;10.61;72
_206_ 10.04.2016 14_06_32.gps;6169;53.39184333;108.7030017;6169;2.94;10.75;70
_206_ 10.04.2016 14_06_32.gps;6214;53.391775;108.703135;6214;2.8;10.61;70
_206_ 10.04.2016 14_06_32.gps;6257;53.391705;108.7032717;6257;2.91;10.75;70
_206_ 10.04.2016 14_06_32.gps;6304;53.39163167;108.70341;6304;3.02;10.72;69
_206_ 10.04.2016 14_06_32.gps;6350;53.39155833;108.7035467;6350;2.83;10.97;73
_206_ 10.04.2016 14_06_32.gps;6439;53.39148333;108.7036833;6439;2.83;10.55;69
_206_ 10.04.2016 14_06_32.gps;6482;53.39141;108.7038183;6482;2.88;10.83;71
_206_ 10.04.2016 14_06_32.gps;6526;53.391335;108.7039533;6526;2.91;11.13;73
_206_ 10.04.2016 14_06_32.gps;6570;53.39126667;108.70408;6570;2.83;10.8;71
_206_ 10.04.2016 14_06_32.gps;6616;53.39119333;108.7042117;6616;3.02;10.83;70
_206_ 10.04.2016 14_06_32.gps;6708;53.39112;108.7043433;6708;2.97;11.02;72
_206_ 10.04.2016 14_06_32.gps;6750;53.39104833;108.704475;6750;2.97;9.5;58
_206_ 10.04.2016 14_06_32.gps;6792;53.39098;108.7046083;6792;2.86;10.94;72
_206_ 10.04.2016 14_06_32.gps;6835;53.39091;108.7047433;6835;2.88;10.47;68
_206_ 10.04.2016 14_06_32.gps;6886;53.390835;108.7048733;6886;2.86;8.83;53
_206_ 10.04.2016 14_06_32.gps;6979;53.39076167;108.7050033;6979;2.91;11.13;73
_206_ 10.04.2016 14_06_32.gps;7022;53.390685;108.7051267;7022;2.86;11.19;74
_206_ 10.04.2016 14_06_32.gps;7064;53.39060667;108.7052517;7064;2.91;10.75;70
_206_ 10.04.2016 14_06_32.gps;7108;53.39052667;108.7053733;7108;2.8;10.52;69
_206_ 10.04.2016 14_06_32.gps;7152;53.39044667;108.705495;7152;2.83;10.19;66
_206_ 10.04.2016 14_06_32.gps;7242;53.390365;108.70561;7242;2.86;10.77;71
_206_ 10.04.2016 14_06_32.gps;7286;53.39028333;108.7057217;7286;2.61;11.08;76
_206_ 10.04.2016 14_06_32.gps;7329;53.39019833;108.7058333;7329;2.97;10.94;71
_206_ 10.04.2016 14_06_32.gps;7375;53.39011333;108.705935;7375;2.91;10.94;72
_206_ 10.04.2016 14_06_32.gps;7421;53.39002833;108.7060283;7421;2.97;11.13;73
_206_ 10.04.2016 14_06_32.gps;7510;53.38994333;108.7061167;7510;2.8;9.91;63
_206_ 10.04.2016 14_06_32.gps;7553;53.38985333;108.7061833;7553;2.8;10.63;70
_206_ 10.04.2016 14_06_32.gps;7598;53.38976333;108.7062567;7598;2.8;10.83;72
_206_ 10.04.2016 14_06_32.gps;7642;53.389675;108.7063267;7642;2.83;10.83;72
_206_ 10.04.2016 14_06_32.gps;7684;53.38958667;108.7063817;7684;2.86;10.8;71
_206_ 10.04.2016 14_06_32.gps;7771;53.3895;108.70644;7771;2.97;11;72
_206_ 10.04.2016 14_06_32.gps;7817;53.38941;108.706495;7817;2.61;10.8;73
_206_ 10.04.2016 14_06_32.gps;7863;53.38932;108.7065483;7863;2.88;10.77;71
_206_ 10.04.2016 14_06_32.gps;7906;53.38922667;108.7066017;7906;2.33;10.36;72
_206_ 10.04.2016 14_06_32.gps;7958;53.389135;108.7066533;7958;2.8;11.25;76
_206_ 10.04.2016 14_06_32.gps;8045;53.38904333;108.7067067;8045;2.8;10.58;70
_206_ 10.04.2016 14_06_32.gps;8087;53.38895333;108.706755;8087;2.86;10.83;71
_206_ 10.04.2016 14_06_32.gps;8130;53.388865;108.7068033;8130;2.8;10.83;72
_206_ 10.04.2016 14_06_32.gps;8173;53.38877667;108.7068517;8173;2.83;10.8;71
_206_ 10.04.2016 14_06_32.gps;8220;53.38868667;108.7068967;8220;2.83;10.77;71
_206_ 10.04.2016 14_06_32.gps;8309;53.388595;108.7069383;8309;2.88;10.83;71
_206_ 10.04.2016 14_06_32.gps;8353;53.388505;108.7069783;8353;2.86;10.94;72
_206_ 10.04.2016 14_06_32.gps;8396;53.388415;108.7070133;8396;2.69;11.75;81
_206_ 10.04.2016 14_06_32.gps;8440;53.38832667;108.7070517;8440;2.66;10.94;74
_206_ 10.04.2016 14_06_32.gps;8489;53.38823667;108.7070867;8489;2.77;11.52;78
_206_ 10.04.2016 14_06_32.gps;8577;53.38814667;108.7071183;8577;2.8;11.41;77
_206_ 10.04.2016 14_06_32.gps;8619;53.38806;108.707145;8619;2.8;11.61;79
_206_ 10.04.2016 14_06_32.gps;8662;53.38797167;108.7071733;8662;2.8;11.41;77
_206_ 10.04.2016 14_06_32.gps;8707;53.38788167;108.7072;8707;2.72;11.27;76
_206_ 10.04.2016 14_06_32.gps;8762;53.38779167;108.7072233;8762;2.83;11.11;74
_206_ 10.04.2016 14_06_32.gps;8847;53.38770333;108.7072483;8847;2.8;11.3;76
_206_ 10.04.2016 14_06_32.gps;8891;53.38762;108.707275;8891;2.77;11.58;79
_206_ 10.04.2016 14_06_32.gps;8935;53.387535;108.7073017;8935;2.83;11.86;81
_206_ 10.04.2016 14_06_32.gps;8978;53.38744833;108.7073333;8978;2.55;11.97;84
_206_ 10.04.2016 14_06_32.gps;9024;53.38736167;108.7073633;9024;2.47;11.91;84
_206_ 10.04.2016 14_06_32.gps;9111;53.387275;108.7073933;9111;2.91;12.27;84
_206_ 10.04.2016 14_06_32.gps;9156;53.38718833;108.707415;9156;2.61;12.19;86
_206_ 10.04.2016 14_06_32.gps;9202;53.38710333;108.70744;9202;2.36;11.36;81
_206_ 10.04.2016 14_06_32.gps;9245;53.38702;108.7074717;9245;2.27;10.91;77
_206_ 10.04.2016 14_06_32.gps;9289;53.38693667;108.7075083;9289;2.36;11.27;80
_206_ 10.04.2016 14_06_32.gps;9375;53.38685833;108.7075467;9375;2.33;10.66;74
_206_ 10.04.2016 14_06_32.gps;9419;53.38678167;108.7075883;9419;2.52;10.69;73
_206_ 10.04.2016 14_06_32.gps;9463;53.38670333;108.7076317;9463;2.63;10.66;72
_206_ 10.04.2016 14_06_32.gps;9507;53.38663;108.70768;9507;2.38;10.77;75
_206_ 10.04.2016 14_06_32.gps;9555;53.38655833;108.70773;9555;2.55;10.47;71
_206_ 10.04.2016 14_06_32.gps;9640;53.386485;108.707785;9640;2.86;11.16;74
_206_ 10.04.2016 14_06_32.gps;9684;53.38641333;108.7078433;9684;2.36;10.86;76
_206_ 10.04.2016 14_06_32.gps;9728;53.38634167;108.7079067;9728;2.61;10.55;71
_206_ 10.04.2016 14_06_32.gps;9770;53.38627167;108.707975;9770;2.83;10.63;70
_206_ 10.04.2016 14_06_32.gps;9818;53.3862;108.7080533;9818;2.36;10.91;76
_206_ 10.04.2016 14_06_32.gps;9902;53.38613333;108.7081317;9902;2.86;10.8;71
_206_ 10.04.2016 14_06_32.gps;9942;53.38606667;108.7082167;9942;2.33;10.47;73
_206_ 10.04.2016 14_06_32.gps;9985;53.386;108.7083017;9985;2.61;10.8;73
_206_ 10.04.2016 14_06_32.gps;10029;53.385935;108.7083867;10029;2.8;10.94;73
